Ƶ�ʣ�Hz��,���ʣ�dBm��,ǰ�ſ���,AC/DC,IQ/ɨƵ,����Ƶֱ��,���ʼƶ���,Ƶ���Ƕ���,��ֵ
3.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.89,-9.89
3.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
3.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
3.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
3.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
3.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.89,-9.89
3.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
3.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
3.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
3.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
3.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
3.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
3.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.97e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
3.98e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
3.99e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.88,-9.88
4.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.89,-9.89
4.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.89,-9.89
4.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.87,-9.87
4.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.9,-9.9
4.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
4.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
4.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
4.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
4.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.97e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
4.98e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
4.99e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
5.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.91,-9.91
5.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
5.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
5.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
5.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
5.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
5.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
5.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.92,-9.92
5.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
5.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
5.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
5.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.02,-10.02
5.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.93,-9.93
5.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.02,-10.02
5.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.02,-10.02
5.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
5.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
5.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
5.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
5.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
5.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
5.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.97e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.98e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
5.99e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
6.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
6.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
6.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
6.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
6.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.94,-9.94
6.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
6.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
6.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.97,-9.97
6.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.95,-9.95
6.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.96,-9.96
6.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
6.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
6.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
6.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
6.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.98,-9.98
6.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-9.99,-9.99
6.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-10,-10
